,0,1,2
295,"'PARAMO II, 108108 (296)'",4.6627201578947375,-74.01859111184211
296,"'LA LIBERIA, 008517 (297)'",4.7362005789473685,-74.03610889473684
297,"'TIBAQUE II, 201309 (298)'",4.509194075,-74.08435949999999
298,"'EL MADRIGAL, 005635 (299)'",4.707889904109589,-74.1145520958904
299,"'SANTA BARBARA ORIENTAL, 008413 (300)'",4.698497236363637,-74.03143987272728
300,"'EL DANUBIO AZUL, 004588 (301)'",4.6209635,-74.18224602173913
301,"'OSPINA PEREZ SUR, 004405 (302)'",4.5955786,-74.13261412
302,"'DESARROLLO BRAZUELOS I, 002556 (303)'",4.497498266666667,-74.11789164666666
303,"'OLAYA, 002201 (304)'",4.581784346153846,-74.10541084615384
304,"'TORCA II, 008541 (305)'",4.811943902040817,-74.02659699183673
305,"'TORCA RURAL II, 108110 (306)'",4.797588911492734,-74.01472484808454
306,"'ARBORIZADORA ALTA, 002569 (307)'",4.563632610983982,-74.16508677803203
307,"'EL TINTAL IV, 006534 (308)'",4.65636343478261,-74.14276960869566
308,"'PUERTA DEL SOL, 009203 (309)'",4.744362923076923,-74.10174596153846
309,"'CAMPIN OCCIDENTAL, 005105 (310)'",4.648206500000001,-74.07996383333334
310,"'ROMA, 004534 (311)'",4.611304445783132,-74.17356956626507
311,"'CONEJERA, 009142 (312)'",4.8033266875,-74.0632474375
312,"'EL REFUGIO I, 201105 (313)'",4.668506,-74.0417325
313,"'GUADUAL FONTIBON, 006407 (314)'",4.66772052631579,-74.14529835087718
314,"'JUAN XXIII, 007402 (315)'",4.66699525,-74.06290204166667
315,"'EL RETIRO, 008310 (316)'",4.6660787692307695,-74.05099765384615
316,"'ACACIAS USAQUEN, 008510 (317)'",4.7220746818181825,-74.0310935
317,"'TTES DE COLOMBIA, 009223 (318)'",4.731190466666668,-74.09231558666666
318,"'RINCON DEL CHICO, 008411 (319)'",4.6856016470588235,-74.04466422549021
319,"'ATAHUALPA, 006416 (320)'",4.688711400000001,-74.1464738
320,"'TUNAL ALTO, 109109 (321)'",3.9347911212839977,-74.30876075426944
321,"'EL LISTON, 006106 (322)'",4.612536530017152,-74.08379404802743
322,"'BARAJAS NORTE, 107109 (323)'",4.78816654088785,-74.08113325934579
323,"'GORGONZOLA, 004207 (324)'",4.6224173720930235,-74.10424416279069
324,"'CENTRO USME RURAL I, 102602 (325)'",4.4762473518518515,-74.12205003703704
325,"'SANTA BARBARA OCCIDENTAL, 008417 (326)'",4.701032801587301,-74.0481488968254
326,"'MODELIA, 006311 (327)'",4.667799545454546,-74.11553918181818
327,"'DUITAMA, 002550 (328)'",4.527200037735849,-74.11368828301886
328,"'ANTONIA SANTOS, 004570 (329)'",4.612084786324786,-74.18781393162394
329,"'QUIRIGUA II, 005684 (330)'",4.709678346153846,-74.10516946153847
330,"'SOTAVENTO, 002533 (331)'",4.544822461538462,-74.13928451648353
331,"'BOITA, 004516 (332)'",4.602955,-74.15481791836736
332,"'PRIMAVERA OCCIDENTAL, 004205 (333)'",4.613332676470589,-74.10790385294119
333,"'AUTOPISTA MUZU ORIENTAL, 004413 (334)'",4.596354979166667,-74.11653416666667
334,"'CLARET, 002308 (335)'",4.584128666666667,-74.12809076666666
335,"'RINCON DE GALICIA, 002424 (336)'",4.587372222222222,-74.17357955555555
336,"'SANTA LIBRADA NORTE, 002528 (337)'",4.516804735294118,-74.1125310245098
337,"'CHAPINERO NORTE, 008214 (338)'",4.649659042553193,-74.06102636170212
338,"'SAN MIGUEL, 005103 (339)'",4.6618258260869565,-74.07850665217391
339,"'EL TUNO, 002634 (340)'",4.48643737755102,-74.11060141836734
340,"'SIERRA MORENA, 002438 (341)'",4.580931204225353,-74.16219494366196
341,"'DANUBIO II, 002577 (342)'",4.538771982905983,-74.11160866666667
342,"'GARCES NAVAS SUR, 005655 (343)'",4.7131212,-74.12345026666667
343,"'VERAGUAS, 004109 (344)'",4.604141388571429,-74.09968117142857
344,"'PARCELA EL PORVENIR, 004630 (345)'",4.640882647540984,-74.18630400819671
345,"'EL UVAL, 202502 (346)'",4.484685775862069,-74.1030821551724
346,"'SAN LUIS ALTOS DEL CABO RURAL, 208110 (347)'",4.6711452666666675,-74.02575953333331
347,"'PARQUE EL TUNAL, 002410 (348)'",4.572599521472393,-74.14024490797547
348,"'VILLA MAYOR, 002311 (349)'",4.5893971874999995,-74.12781318750001
349,"'SANTIAGO PEREZ, 002304 (350)'",4.587425888888889,-74.1100906111111
350,"'ALCAZARES NORTE, 007404 (351)'",4.665542444444444,-74.0688046111111
351,"'LA MERCED NORTE, 007301 (352)'",4.66470745,-74.07412455
352,"'EL CHANCO II, 205401 (353)'",4.6858606451612905,-74.16828940322581
353,"'METROPOLIS, 005207 (354)'",4.680158285714286,-74.08257177142858
354,"'RENANIA URAPANES, 004582 (355)'",4.604793322580646,-74.14735535483871
355,"'LOS CEDROS, 008515 (356)'",4.723619550724638,-74.04743926086954
356,"'LA FLORIDA OCCIDENTAL, 006203 (357)'",4.623402045454546,-74.08715163636363
357,"'EL CARMELO, 004559 (358)'",4.620055043478262,-74.17726310144927
358,"'ALFONSO LOPEZ, 007209 (359)'",4.638341333333335,-74.07539374603176
359,"'RAFAEL ESCAMILLA, 002421 (360)'",4.593177075757576,-74.1600893939394
360,"'PASTRANA, 004525 (361)'",4.617425617021276,-74.16612170212767
361,"'CAOBOS SALAZAR, 008518 (362)'",4.728640696969697,-74.03527124242424
362,"'VILLA ISRAEL, 002594 (363)'",4.489559815068493,-74.11486760958906
363,"'VILLA AMALIA, 005648 (364)'",4.709768396551725,-74.12446134482758
364,"'QUIRIGUA ORIENTAL, 005639 (365)'",4.708153972222224,-74.10100275
365,"'OSPINA PEREZ, 004406 (366)'",4.600031238095238,-74.12958809523809
366,"'SAN PEDRO, 105103 (367)'",4.666495425531915,-74.15892768085106
367,"'LAGO DE SUBA, 009220 (368)'",4.7317283111111115,-74.09769564444443
368,"'PUERTA DE TEJA, 006404 (369)'",4.679056500000001,-74.12755289130432
369,"'ENTRERIOS, 005306 (370)'",4.682342523809525,-74.07492612698415
370,"'CIUDAD KENNEDY, 004509 (371)'",4.621320933333333,-74.1419775047619
371,"'PORTAL RURAL II, 102506 (372)'",4.491880427409988,-74.09466633914053
372,"'TOCAIMITA ORIENTAL I, 002622 (373)'",4.502188357142858,-74.09799347619048
373,"'LAGUNITAS, 204304 (374)'",4.50604003968254,-74.14635053968256
374,"'INGEMAR, 008215 (375)'",4.6395939318569,-74.05546015161839
375,"'SAN JOSE V SECTOR, 009134 (376)'",4.758125000000001,-74.06467361363636
376,"'JOSE MARIA CARBONEL, 004550 (377)'",4.602209638095238,-74.19776595238096
377,"'CERRO COLORADO, 002575 (378)'",4.5579846953642384,-74.15678942457689
378,"'QUINDIO, 001318 (379)'",4.540042480042016,-74.07983862289917
379,"'PARIS GAITAN, 005612 (380)'",4.704455020833334,-74.0961485625
380,"'SANTA HELENITA, 005608 (381)'",4.692684303030304,-74.10475816666666
381,"'LOS ALAMOS, 005625 (382)'",4.696710892857142,-74.10860482142857
382,"'SANTA CECILIA, 005638 (383)'",4.676748,-74.11103947727273
383,"'ENGATIVA ZONA URBANA, 005636 (384)'",4.714790627118644,-74.14126861864408
384,"'EL TINTAL III, 006533 (385)'",4.654702514705882,-74.1509815
385,"'LAS FLORES, 009210 (386)'",4.740946286713286,-74.08829946153847
386,"'GILMAR, 009114 (387)'",4.7454338307692305,-74.0656702
387,"'SAN PEDRO, 009253 (388)'",4.746047644444444,-74.11981464444445
388,"'TIBABUYES UNIVERSAL, 009225 (389)'",4.745927892857144,-74.11072992857143
389,"'VISION DE ORIENTE, 006503 (390)'",4.650828774193549,-74.13426183870969
390,"'BOSQUE IZQUIERDO, 008106 (391)'",4.607887575757576,-74.0647373181818
391,"'QUINTA MUTIS, 007308 (392)'",4.653380230769231,-74.07334253846155
392,"'EL MOCHUELO II NORTE, 204129 (393)'",4.531750253968254,-74.14792225396826
393,"'VEREDA EL TINTAL RURAL, 105105 (394)'",4.659370747058823,-74.1430936882353
394,"'ALQUERIA, 004409 (395)'",4.599361069444444,-74.13410159722223
395,"'ABRAHAM LINCOLN, 002507 (396)'",4.557690200000001,-74.12427015714285
396,"'CHAPINERITO, 002610 (397)'",4.505127470588235,-74.10355532352942
397,"'MIRANDELA, 009133 (398)'",4.767086042553191,-74.05062980851066
398,"'VEREDA EL TINTAL URBANO, 205101 (399)'",4.655545891304349,-74.15082721739131
399,"'PROVIVIENDA OCCIDENTAL, 004505 (400)'",4.611595951388889,-74.14464671527779
400,"'PUERTO RICO, 001427 (401)'",4.5620980796019905,-74.10875739800996
401,"'OSORIO II, 105203 (402)'",4.6544360000000005,-74.16584222994652
402,"'PATIO BONITO II, 004555 (403)'",4.63712862962963,-74.16420932098765
403,"'FISCALA ALTA, 002602 (404)'",4.52703512826087,-74.10274057173913
404,"'LA ESTACION BOSA, 004521 (405)'",4.597772674157303,-74.18617204494382
405,"'CATALINA, 004545 (406)'",4.610238776785715,-74.168933875
406,"'SANTA BARBARA CENTRAL, 008415 (407)'",4.696682093750001,-74.03759536718749
407,"'ESCOCIA, 004579 (408)'",4.625243148148147,-74.18776900000002
408,"'POTOSI, 005401 (409)'",4.698802168103447,-74.07852091379311
409,"'VILLA DEL MAR, 005680 (410)'",4.700026185185186,-74.12278675
410,"'ESCOCIA, 004519 (411)'",4.6209256216216215,-74.18399565765766
411,"'VILLA DEL RIO, 004546 (412)'",4.601432201492537,-74.15747546268656
412,"'LOS ROSALES, 008304 (413)'",4.659866762589928,-74.0474082733813
413,"'LA MAGDALENA, 007103 (414)'",4.628316321428572,-74.07060628571428
414,"'BONANZA, 005406 (415)'",4.6923521428571435,-74.08890628571427
415,"'EL RECUERDO, 006201 (416)'",4.632788763636364,-74.0885238
416,"'SABANA GRANDE, 006521 (417)'",4.666092833333334,-74.15209194573644
417,"'SANTA SOFIA, 007406 (418)'",4.671109962962964,-74.0680802962963
418,"'LA LAGUNA FONTIBON, 006415 (419)'",4.669566950413223,-74.14914623140494
419,"'EL TINTAL CENTRAL, 006423 (420)'",4.666584912280702,-74.1369631754386
420,"'DIANA TURBAY CULTIVOS, 001432 (421)'",4.542253148648649,-74.10465995945945
421,"'EL REFUGIO, 008303 (422)'",4.667633325581396,-74.04290856589148
422,"'ESCUELA DE INFANTERIA, 008410 (423)'",4.684164981132075,-74.04219448113206
423,"'MONTE CARLO, 001115 (424)'",4.569408535849057,-74.07157843018868
424,"'EL DORADO INDUSTRIAL, 005663 (425)'",4.723177373737374,-74.12929096969698
425,"'EL REFUGIO II, 201108 (426)'",4.66426011111111,-74.04409216666667
426,"'LOS SAUCES, 004587 (427)'",4.617756544217687,-74.19065979591836
427,"'MOLINOS DE ORIENTE, 001104 (428)'",4.5678681929824565,-74.06938952631577
428,"'CASA DE TEJA, 002534 (429)'",4.542393404958678,-74.13566117355373
429,"'VILLAS EL DIAMANTE, 002558 (430)'",4.550997419642857,-74.15370108928572
430,"'LA CASTELLANA, 005304 (431)'",4.6851402888888884,-74.06270152222223
431,"'EL CHANCO RURAL II, 105401 (432)'",4.6898009,-74.16798823333333
432,"'ESCUELA DE CABALLERIA I, 008409 (433)'",4.685697448275863,-74.03319984482759
433,"'ARRAYANES VI, 002637 (434)'",4.538075925287356,-74.10110251724139
434,"'CIUDAD TECHO II, 006531 (435)'",4.639804609271523,-74.1500739668874
435,"'QUIRIGUA I, 005683 (436)'",4.712161128205128,-74.10008
436,"'RIONEGRO, 005308 (437)'",4.6851312711864415,-74.06527844067799
437,"'GALAN RURAL, 205221 (438)'",4.653000418604651,-74.17702223255813
438,"'VILLA ANNY I, 004598 (439)'",4.603586110169492,-74.20123854237289
439,"'EL VIRREY, 002548 (440)'",4.502219475409836,-74.11109007377048
440,"'LOS LACHES, 003207 (441)'",4.585497189054727,-74.06867659203981
441,"'LA SOLEDAD, 007101 (442)'",4.62986626923077,-74.07609915384616
442,"'VILLA ELISA, 009207 (443)'",4.734593234432234,-74.08959609157509
443,"'VILLA ANNY II, 004599 (444)'",4.601310763888888,-74.19955252777777
444,"'SAN BERNARDINO I, 004597 (445)'",4.606384862499999,-74.20648642500001
445,"'VEREDA EL TINTAL, 205102 (446)'",4.6600107954545456,-74.13837084090909
446,"'VILLA ANITA, 002619 (447)'",4.489374092715232,-74.11806037086093
447,"'SAN PEDRO, 001306 (448)'",4.564576351648351,-74.08441657142858
448,"'SAN JAVIER, 001110 (449)'",4.580220877777777,-74.08439162222223
449,"'POPULAR MODELO, 005102 (450)'",4.6659955250000005,-74.08224717499999
450,"'SAN PATRICIO, 008418 (451)'",4.6945808319327735,-74.04918834033614
451,"'BARRANCAS NORTE, 008506 (452)'",4.7351490281690145,-74.02582092957745
452,"'AURES II, 009206 (453)'",4.733877383333334,-74.10327001666668
453,"'CARACAS, 001203 (454)'",4.584289516666667,-74.09434859999998
454,"'CIUDAD DE CALI, 004607 (455)'",4.640652090909091,-74.17147331818184
455,"'EL MINUTO DE DIOS, 005601 (456)'",4.700770346666666,-74.08926756666666
456,"'SAN BLAS, 001106 (457)'",4.5679011603773585,-74.0838893490566
457,"'SANTA ANA SUR, 001111 (458)'",4.576606509677419,-74.08482793548387
458,"'BOLONIA I, 202203 (459)'",4.509363703703704,-74.0956714074074
459,"'CARMEN DEL SOL, 001434 (460)'",4.564161519736842,-74.11354744407895
460,"'PUENTE COLORADO, 001317 (461)'",4.542743195804196,-74.08271378321679
461,"'RAFAEL NUNEZ, 005117 (462)'",4.643717677419354,-74.08734058064516
462,"'VEREDA SUBA CERROS II, 009265 (463)'",4.754023038596491,-74.0717117122807
463,"'EL SATELITE, 002545 (464)'",4.5682302,-74.14827807142856
464,"'LA REFORMA, 002627 (465)'",4.50013176056338,-74.10434804225352
465,"'DINDALITO, 004612 (466)'",4.640505764705883,-74.17567900000002
466,"'LAS ACACIAS, 004626 (467)'",4.649938000000001,-74.17753806249999
467,"'ARRAYANES V, 002625 (468)'",4.535423486899564,-74.10171459825328
468,"'CALANDAIMA, 004601 (469)'",4.643395740740741,-74.16672566666668
469,"'LAS MERCEDES, 001107 (470)'",4.565458625,-74.07998071875
470,"'LA PRADERA, 002437 (471)'",4.5714867717391305,-74.16249403804349
471,"'LOS LAURELES II, 002544 (472)'",4.571606,-74.15350356164383
472,"'EL PINO, 009213 (473)'",4.748616606060605,-74.09048815151516
473,"'DINDALITO, 004614 (474)'",4.634705133333332,-74.17238526666667
474,"'ARBORIZADORA ALTA II, 002461 (475)'",4.569995014962593,-74.15513479301745
475,"'JUAN XXIII, 008211 (476)'",4.647274901639345,-74.05442647540984
476,"'LA SALLE, 008206 (477)'",4.64353148502994,-74.05735018562874
477,"'ALQUERIA LA FRAGUA II, 004596 (478)'",4.601456583333334,-74.14019734722223
478,"'ALQUERIA LA FRAGUA NORTE, 004542 (479)'",4.605408674418604,-74.133266
479,"'VILLAS DEL PROGRESO, 004567 (480)'",4.623382412371134,-74.20226960824742
480,"'CAMPANELLA, 009219 (481)'",4.751240506666665,-74.08447881333335
481,"'SAN BENITO, 002509 (482)'",4.5626716392156865,-74.1321655882353
482,"'SANTA INES SUR II, 001357 (483)'",4.561408396226415,-74.08808950943396
483,"'SAN JUAN URBANO, 209104 (484)'",4.029445629032258,-74.3144345967742
484,"'GRANADA SUR, 002541 (485)'",4.518555620689654,-74.12319859770115
485,"'TUNJUELITO, 002593 (486)'",4.5106267674418605,-74.12363839534885
486,"'LAS FERIAS OCCIDENTAL, 005405 (487)'",4.688539600000001,-74.08656792727274
487,"'LA GLORIA ORIENTAL, 001319 (488)'",4.544973386363636,-74.09177058712122
488,"'CHAPINERO CENTRAL, 008213 (489)'",4.6447400000000005,-74.06254999999999
489,"'CIUDAD SALITRE SUR-ORIENTAL, 006217 (490)'",4.6400430588235295,-74.10336082352941
490,"'CIUDAD UNIVERSITARIA, 005108 (491)'",4.636942423423423,-74.08447541441443
491,"'SAN BERNARDINO XVIII, 105318 (492)'",4.618839967741936,-74.20778206048386
492,"'LISBOA, 008513 (493)'",4.7156289172413794,-74.03432833103449
493,"'BRITALIA, 009102 (494)'",4.747805220779221,-74.05624694805194
494,"'MONTEBLANCO, 002536 (495)'",4.505095295081967,-74.11938662295081
495,"'CASABLANCA SUBA I, 107110 (496)'",4.779727441964286,-74.05956317857144
496,"'CANAIMA, 008544 (497)'",4.770504064102564,-74.03810067948717
497,"'TIBABITA RURAL, 108102 (498)'",4.774831913407822,-74.0229262793296
498,"'LAS MERCEDES SUBA RURAL, 107107 (499)'",4.7590495348837205,-74.08486920155039
499,"'PASO ANCHO, 004528 (500)'",4.612544234177216,-74.1937949113924
500,"'EL MOCHUELO, 002584 (501)'",4.537217156069365,-74.1371498150289
501,"'LAS DELICIAS, 004544 (502)'",4.598113843478261,-74.14674668695652
502,"'DINTALITO, 004618 (503)'",4.6332786,-74.1695138
503,"'LAS ACACIAS, 002513 (504)'",4.560978654867257,-74.14381742477875
504,"'CIUDAD JARDIN SUR, 001204 (505)'",4.582759695652174,-74.09580271739131
505,"'GRANADA NORTE, 009101 (506)'",4.751005250000001,-74.04998329545454
506,"'BILBAO, 009252 (507)'",4.749940989473684,-74.11795843157896
507,"'SAN CARLOS DE SUBA, 009251 (508)'",4.749657055555556,-74.11385197222222
508,"'CASTILLA, 006506 (509)'",4.63977843076923,-74.14420138461537
509,"'VERBENAL SAN ANTONIO, 008537 (510)'",4.763125964285715,-74.03431146428571
510,"'YOMASA, 001350 (511)'",4.521351416666667,-74.09307024404762
511,"'BELLAVISTA LUCERO ALTO, 002560 (512)'",4.547742848920863,-74.14622715107915
512,"'VILLA DE LOS ALPES, 001408 (513)'",4.56037113445378,-74.09799347058825
513,"'BOYACA, 005603 (514)'",4.686596487804879,-74.0996563902439
514,"'DIANA TURBAY, 001421 (515)'",4.547919081967213,-74.1086869125683
515,"'BOSA NOVA, 004526 (516)'",4.6188511171875,-74.1903213125
516,"'IRAGUA, 009247 (517)'",4.759713925,-74.06677057499999
517,"'VITELMA, 001103 (518)'",4.5761242243767315,-74.07695012188366
518,"'BELLO HORIZONTE, 001304 (519)'",4.560532702290076,-74.09337862595419
519,"'SAN AGUSTIN, 001416 (520)'",4.549568713709678,-74.10960881451612
520,"'VILLA DE LOS ALPES I, 001430 (521)'",4.561208160714285,-74.09901357738096
521,"'SAN LUIS, 007202 (522)'",4.647501195652174,-74.07224134782608
522,"'VILLAS DE ALCALA, 005668 (523)'",4.716628482625484,-74.13000030888031
523,"'LA MARIA, 001109 (524)'",4.5771102918660285,-74.08123586602872
524,"'SUBA CERROS, 009231 (525)'",4.742291904477612,-74.07740566268656
525,"'VERGEL OCCIDENTAL, 006514 (526)'",4.652394879120879,-74.13959707692308
526,"'LAS DOS AVENIDAS, 006508 (527)'",4.634383350877192,-74.14313061403509
527,"'LA REQUILINA RURAL II, 102604 (528)'",4.479681475609756,-74.12258164634146
528,"'OLARTE, 004538 (529)'",4.599112810126582,-74.16655808860759
529,"'ALQUERIA LA FRAGUA, 004543 (530)'",4.6025915625,-74.13637712500001
530,"'EL PARAISO, 004603 (531)'",4.642435034482759,-74.17016903448275
531,"'JACQUELINE, 004517 (532)'",4.608098885416666,-74.16298333333333
532,"'QUIBA I, 002456 (533)'",4.54089204,-74.14116835200001
533,"'CASABLANCA SUBA URBANO, 009136 (534)'",4.805571949468085,-74.04475624202128
534,"'PORTALES DEL NORTE, 009135 (535)'",4.750442417910448,-74.06434070149253
535,"'COLSEGUROS, 006109 (536)'",4.621222368421053,-74.08449194736842
536,"'CHISACA, 102116 (537)'",4.339165442911877,-74.20172489348658
537,"'ESTORIL, 009126 (538)'",4.695872114973262,-74.05798606417112
538,"'SAN DIEGO, 008107 (539)'",4.612166098360655,-74.068113852459
539,"'CHUCUA DE LA VACA II, 004620 (540)'",4.62671085,-74.16366557500001
540,"'COMUNEROS, 004202 (541)'",4.607764904651163,-74.10141158139534
541,"'VILLA NELLY III SECTOR, 004578 (542)'",4.6251327884615385,-74.1621743653846
542,"'SAN ISIDRO, 008317 (543)'",4.665774238866398,-74.01737727530364
543,"'LA PAZ BOSA, 004520 (544)'",4.6158846336633665,-74.18574902970296
544,"'SAN FERNANDO OCCIDENTAL, 005204 (545)'",4.675606735294117,-74.0823696764706
545,"'NACIONES UNIDAS, 002546 (546)'",4.540438624999999,-74.14873044871794
546,"'PROVIVIENDA NORTE, 004310 (547)'",4.614388980392157,-74.12586870588237
547,"'VILLA MAYOR ORIENTAL, 002309 (548)'",4.592038125,-74.12252945833335
548,"'BRASILIA, 004604 (549)'",4.627962075,-74.182982775
549,"'SAN RAFAEL USME, 001322 (550)'",4.52951991970803,-74.08382642335766
550,"'SAN PEDRO, 004589 (551)'",4.619910918128656,-74.19260589473684
551,"'MILLAN, 002502 (552)'",4.559248026315789,-74.14609235526316
552,"'CIUDAD BACHUE, 005630 (553)'",4.717797524390244,-74.10052536585366
553,"'SAN PEDRO SUR, 001337 (554)'",4.5073266490066235,-74.08493690728477
554,"'LA ESTRELLITA III, 008547 (555)'",4.7597554,-74.0227014
555,"'GINEBRA II, 008425 (556)'",4.705754016483517,-74.0254062967033
556,"'EL MOCHUELO IV, 104127 (557)'",4.5365988608695655,-74.15307065217391
557,"'TUNA ALTA, 009214 (558)'",4.753300405714286,-74.07910739428571
558,"'SANTA ISABEL, 004108 (559)'",4.602393477832513,-74.10151813793104
559,"'VILLAS DE GRANADA I, 005649 (560)'",4.718029166666668,-74.12149386666667
560,"'LLANO GRANDE, 004562 (561)'",4.632253363636363,-74.1640650909091
561,"'LA FAVORITA, 006104 (562)'",4.612970734042553,-74.08070978723404
562,"'BARCELONA, 004303 (563)'",4.618939391304348,-74.11500282608695
563,"'REMANSO SUR, 004412 (564)'",4.602965457627119,-74.11921349717512
564,"'CENTRO ADMINISTRATIVO, 003106 (565)'",4.595416921875,-74.075060546875
565,"'EL MOCHUELO III URBANO, 002588 (566)'",4.511763182481753,-74.13442400729927
566,"'TUNDAMA, 004515 (567)'",4.601380261904762,-74.15083283333333
567,"'CUNDINAMARCA, 006211 (568)'",4.623386641509434,-74.09058107547169
568,"'LAS GUACAMAYAS I, 001355 (569)'",4.555215615384616,-74.09584501398602
569,"'BELALCAZAR, 007206 (570)'",4.638620548780488,-74.07738719512194
570,"'PENSILVANIA, 004201 (571)'",4.6103726444444435,-74.10192645555556
571,"'SAN GABRIEL NORTE II, 008426 (572)'",4.701038492063493,-74.02740041269841
572,"'VILLA DEL PRADO, 009129 (573)'",4.7566721849315075,-74.05269979452054
573,"'SAN BERNARDINO POTRERITOS, 004623 (574)'",4.622319046218488,-74.20433561764706
574,"'CAMPO VERDE, 205322 (575)'",4.6233631636363635,-74.20934721212122
575,"'EL VERVENAL, 008526 (576)'",4.762265446428572,-74.04111317857142
576,"'USAQUEN, 008407 (577)'",4.693220144067796,-74.02990020338981
577,"'EL JAZMIN, 004611 (578)'",4.646134333333333,-74.1790077142857
578,"'GUSTAVO RESTREPO, 001402 (579)'",4.576071733668342,-74.1065255276382
579,"'CANADA O GUIRA, 001330 (580)'",4.545964027600849,-74.09960161571124
580,"'ISLA DEL SOL, 002411 (581)'",4.59064958125,-74.15268020625
581,"'LA COMUNA, 002612 (582)'",4.501197313953488,-74.10097226744188
582,"'QUINTA CAMACHO, 008201 (583)'",4.654826595238096,-74.0595131904762
583,"'BATALLON CALDAS, 006207 (584)'",4.630282814814815,-74.10253148148148
